question_id,a,b
204274072156_d,0.118625616125465,-3.24069559821999
204274073100_a,0.80138317759749,-2.0644854182534
204274073100_b,0.58448082492533,-1.95415601221254
204274073100_c,0.0813041965350823,-1.96224923234351
204274073100_d,0.477680246012655,-1.49690092363705
204274074372,0.521451576752113,2.63533383601092
204274076299,1.47272559265422,1.95069083026895
204274077863,1.66951877425802,0.18625232500757
204274078698,1.14050330447831,0.642145310182911
204274079663,1.43765796156181,2.82216152112427
204449090492_a,1.14352146116776,-3.22930707226723
204449090492_b,0.283899894411124,-3.63965418240259
204449090492_c,0.57331812304561,-2.93617922239327
204449090492_d,0.930542097215235,-2.27675594690295
204449090492_e,0.793860806518425,-2.31100723001369
204449090492_f,1.05804614813528,-1.67011837196138
204449091434_a,0.991534200629571,-0.28667849510407
204449091434_b,1.07174057744109,-0.079028358002365
204449092810_a,0.105487829902027,-2.28948905611217
204449092810_b,0.082677631672057,12.853504204781
204449092810_c,0.376619881148082,5.12912180966536
204530605890,0.959901353340995,-1.139179643627
204530606741,0.951646361964804,-2.04681540751493
204530607890,1.19898384656022,-2.1386246290131
204530608405,1.92947818526501,-2.46399097427744
204530609105,0.64297994962932,-5.39589807200001
204530610650,1.25104717558043,-2.02952442879158
204530611250,0.828386404829929,-4.7515606171605
204530612965,0.591166545295065,-2.7506473176424
204530613259,1.21072950226351,-3.36621503133407
204530614493,0.475152282977005,-6.36893272118793
204530615215,1.5588460760912,-2.31583414389149
204530616419,0.379492506803299,-1.85108121015989
204530617239_a,1.8389536632691,-2.2654642617435
204530617239_b,1.58155803322614,-2.00052251415441
204530617239_c,0.493999917250478,-3.40536776245679
204530617239_d,0.62135033687552,-2.56929525483947
204530618706_a,1.92277088679699,-2.15022063286666
204530618706_b,1.64070690965632,-2.06898811877714
204530618706_c,1.17130572903364,-2.28326685001107
204530618706_d,0.854187857367375,-1.61665735979009
204530619946,0.756450024056627,-2.06073313551603
204530620172,0.490063861404557,-0.242211316209501
204530621965,2.03025746176186,-1.98022370146955
204530622379,0.812683049817949,-0.49313757571758
204530623142,-0.137754893181995,9.5660149963336
204530624144,-0.157611558434423,3.61469264389324
204531773160,-0.0381444784795543,84.858107719839
204531774320,0.946831960760312,-1.98871915934337
204531776593,1.11848972371764,-2.83445173125677
204531777841,0.137369512182051,-18.9289031992848
204531778802,1.29540512144942,-2.02179486306191
204531779898,0.981918908135283,-2.41547781568765
204531780970,0.963431422004785,-1.08618488485753
204531781505,1.01981128339099,-3.70432454793195
204531782462,0.590436969576004,-7.20062102273229
204531783320,0.550099269365157,-1.07505322062997
204531784276,0.583915774753027,-3.13062559075183
204531785275_a,0.595794564757013,-2.73058128422587
204531785275_b,0.97501896081553,-2.30753604988939
204531785275_c,1.70432411073747,-2.0256503540225
204531785275_d,0.997364345554635,-2.99623074307891
204531786222_a,2.85775391760576,-2.18957446090257
204531786222_b,1.15619788576885,-2.24870984972768
204531786222_c,0.809018001214012,-2.38285781452247
204531786222_d,0.0680262206506892,-28.3985606598835
204531787755,0.462785216620797,-5.01759549917904
204531788797,0.819724624206245,-1.32860843297265
204531789162,0.369163028319838,-2.93069881421058
204531790279,0.620127242906351,-0.461614515234144
204531791421,-0.349486471868888,2.67477870171444
204531792992,-0.197944439509153,1.34994993590909
204531793457,-0.200961074084049,1.04345440562444
205031312803,0.78824382656268,-3.3183946272876
205031313879,0.68612359957493,-2.34473874296063
205031314569,0.579722682670568,-2.7680858058954
205031315837,0.444864198880106,-4.12495727628617
205031316574,0.757391033958126,-1.67464014143972
205031317320,0.988636297499358,-1.97295782066723
205031318111,0.70165538006426,-1.17806329734796
205031319428,0.399676136926814,-4.07222457728824
205031320793,0.340086655638947,-0.525162766013771
205031321634,0.871857546603937,-2.61725636779624
205031322680,1.50106553272594,-2.58066483648266
205031323541_a,0.909015369219162,-3.8944248474978
205031323541_b,0.619330853006174,-3.95164747037232
205031323541_c,1.04048973046044,-2.8702878145804
205031323541_d,0.764619192535455,-3.33320345625127
205031324498_a,1.32806719966536,-2.83798193928848
205031324498_b,1.37052871968433,-2.45572716135019
205031324498_c,0.712124188071077,-3.39462225585063
205031324498_d,0.352549009789645,-0.868696726331038
205031325844,0.713297632924991,-1.49238488882403
205031326328,1.109810411864,1.85301844738948
205111098268,1.29511101105578,-1.61616724772309
205111099962,0.797110901029168,-1.66626515077613
205111100634,0.414532298737393,-2.32790229691331
205111102656,0.684531484872839,-1.66684034198397
205111104543,0.818666644747825,-2.02417708733789
205111107405,1.53336232232366,-1.3176302964848
205137282467,1.42711788827438,-2.66531519544231
205137283199,1.72920238602483,-1.30745947048006
205137284477,1.15390027078528,-1.57691236687405
205137285132,1.30370745761503,-1.6129563842686
205137286813,1.51672343379443,-2.03826128914304
205137287868,0.71629137737633,-1.91421710926154
205137288926,1.42295749960705,-2.04960368877167
205137289815,1.28396585254339,-1.9030679265667
205137290872,0.968413151593254,-2.15983793709826
205137291339,0.928993670834168,-1.63957908061404
205137292578,1.05838552093232,-1.34543228818054
205137293429,1.32636134673697,-1.06310501687676
205137294256_a,0.844973431753873,-1.73897217195787
205137294256_b,1.16415058073923,-1.79774568050829
205137294256_c,1.17303504515408,-1.27897796569551
205137294256_d,1.27444391638028,-1.22081996258266
205137295462_a,1.79763338145889,-1.85827702030053
205137295462_b,1.56688959656142,-1.48359315222418
205137295462_c,1.25687218026296,-1.2201968313638
205137295462_d,1.44486463630338,-1.45986609202235
205137296435,1.49790393529176,0.293433537434409
205137297741,1.65277365299866,0.143349107900958
205137298829,1.72113542034039,-0.764286232364702
205137299258,1.43459319018025,-0.61980916825238
205146333631_a,0.631322199346967,-1.91459021522758
205146333631_b,0.623951985815331,-1.27223971331385
205146333631_c,0.803848443593443,-1.89226153186351
205146333631_d,1.13824418202663,-1.84541065881477
205146333631_e,0.781405224067577,-2.67827304214527
205146333631_f,1.45930550784717,-0.797747469329302
205146334250_a,1.00027165990777,-0.0904110441814425
205146334250_b,0.841377574582314,-0.607104659204392
205146335930_a,1.26804690480531,1.11166383345547
205146335930_b,0.889553844191605,-1.25864441351454
205146335930_c,1.05677302435859,0.238334759618347
